index,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip,days_from_principal_date,estimated_principal,estimated_equity
82,5cb0e87c737ae134b821eee1,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,35:24.5,"$30,639","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95257/00025806.html,"$306,388",1/2/2013,18519,5cb0ec93737ae134b821f055,1.5,3,38.937537,-77.353489,South Lakes Dr - Soapstone Dr,5cb0e87c737ae134b821eee1,Reston,"$327,767",51737956,VA,2236 Coppersmith Sq,20191,2291,"$242,284","-$85,483"
93,5cb0e8a3737ae134b821eeec,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:03.8,"$30,640","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94783/00025746.html,"$306,400",11/14/2005,"3376 vineland pl, dumfries, va 22026",5cb0ec96737ae134b821f060,3.5,4,38.588458,-77.314284,Princeton Woods,5cb0e8a3737ae134b821eeec,Dumfries,"$311,447",55713912,VA,3376 Vineland Pl,22026,4897,"$169,373","-$142,074"
312,5cb0eba4737ae134b821efc7,"5335 Wisconsin Ave NW #440, Washington, DC 20015",11:00 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/3.html,4/12/5335,48:52.5,$0,"Tidewater, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94079/00024862.html,"$308,800",3/13/2013,"foreclosure   improved real property 3257 stanton road, se washington, dc 20020",5cb0ecd0737ae134b821f13b,4,5,38.834996,-77.18124,Annandale,5cb0eba4737ae134b821efc7,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,2221,"$246,166","-$516,097"
282,5cb0eb37737ae134b821efa9,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/10.html,4/12/4797,47:03.1,"$30,960","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94188/00025129.html,"$309,600",2/24/2012,"8380 greensboro drive, unit 807, mclean, va 22102",5cb0ecc9737ae134b821f11d,2,2,38.929568,-77.233517,McLean,5cb0eb37737ae134b821efa9,Mclean,"$432,038",51749743,VA,8380 Greensboro Dr APT 807,22102,2604,"$235,975","-$196,063"
265,5cb0eafb737ae134b821ef98,"4100 Chain Bridge Road, Fairfax, MD 20772",9:30 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/8.html,4/12/2019,46:03.3,"$12,000","ALG Trustee, LLC, http://www.orlans.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94131/00025048.html,"$315,000",7/12/2007,"2811 farmington drive alexandria, va 22303",5cb0ecc4737ae134b821f10c,1,2,38.792626,-77.080621,Groveton,5cb0eafb737ae134b821ef98,Alexandria,"$421,342",51924441,VA,2811 Farmington Dr,22303,4292,"$191,532","-$229,810"
11,5cb0e787737ae134b821ee9a,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA.html,5/7/2019,31:19.9,"$31,815","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95244/00026235.html,"$318,150",8/25/2005,42435,5cb0ec80737ae134b821f00e,3,3,38.753043,-77.216813,Springfield,5cb0e787737ae134b821ee9a,Springfield,"$569,562",51940122,VA,7514 Rolling Rd,22153,4978,"$173,515","-$396,047"
216,5cb0ea4f737ae134b821ef67,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/3.html,4/18/2019,43:11.4,"$31,875","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94262/00025221.html,"$318,750",3/31/2004,"7140 taylor road, falls church, va 22043",5cb0ecb8737ae134b821f0db,4,5,38.913146,-77.193029,Falls Church,5cb0ea4f737ae134b821ef67,Falls Church,"$763,134",51779859,VA,7140 Taylor Rd,22043,5490,"$158,938","-$604,196"
189,5cb0e9f2737ae134b821ef4c,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty.html,5/2/2019,41:38.8,"$31,950","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95239/00026231.html,"$319,500",2/21/2006,"473 virginia avenue, herndon, va 20170",5cb0ecb0737ae134b821f0c0,2.5,3,38.963183,-77.388903,Herndon,5cb0e9f2737ae134b821ef4c,Herndon,"$390,873",51715835,VA,473 Virginia Ave,20170,4798,"$179,504","-$211,369"
83,5cb0e880737ae134b821eee2,"9311 Lee Ave, Manassas, VA 20110",1:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,4/12/9311,35:28.4,"$32,200","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94493/00025440.html,"$322,000",4/30/2016,"1413 d st, woodbridge, virginia 22191",5cb0ec93737ae134b821f056,3,3,38.657906,-77.257305,Marumsco Village,5cb0e880737ae134b821eee2,Woodbridge,"$324,593",12466879,VA,1413 D St,22191,1077,"$290,329","-$34,264"
125,5cb0e911737ae134b821ef0c,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,37:53.2,"$32,320","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93869/00024840.html,"$323,200",7/22/2005,17271,5cb0ec9e737ae134b821f080,0,0,40.1092,-77.7953,Metal,5cb0e911737ae134b821ef0c,Willow Hill,0,81900619,PA,17271 Mayfield,17271,5012,"$175,266",0
221,5cb0ea60737ae134b821ef6c,"4100 Chain Bridge Road, Fairfax, MD 20772",2:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/4.html,4/12/8524,43:28.6,"$32,800","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94017/00024937.html,"$328,000",10/20/2005,"8524 bauer dr, springfield, virginia 22152",5cb0ecb9737ae134b821f0e0,2.5,2,38.780438,-77.239951,Springfield,5cb0ea60737ae134b821ef6c,Springfield,"$425,591",51909103,VA,8524 Bauer Dr,22152,4922,"$180,565","-$245,026"
76,5cb0e867737ae134b821eedb,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,35:03.6,"$33,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94987/00026010.html,"$330,000",1/1/1900,"9331 cougar court, manassas park, va 20111",5cb0ec91737ae134b821f04f,3.5,4,38.764054,-77.421589,Manassas Park,5cb0e867737ae134b821eedb,Manassas Park,"$439,926",55737586,VA,9331 Cougar Ct,20111,59900,"-$1,475,205","-$1,915,131"
262,5cb0eaf0737ae134b821ef95,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/8.html,4/18/2019,45:52.8,"$33,250","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94127/00024962.html,"$332,500",3/5/2012,"2550 thorncrt place, herndon, va 20171",5cb0ecc3737ae134b821f109,2,2,38.928359,-77.210733,McLean,5cb0eaf0737ae134b821ef95,Mclean,"$435,200",64490311,VA,1530 Spring Gate Dr UNIT 9316,22102,2594,"$253,732","-$181,468"
22,5cb0e7ad737ae134b821eea5,"18 E Market St, Leesburg, VA 20176",10:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/2.html,4/29/2019,31:57.7,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95299/00026350.html,"$333,700",6/25/2004,21224,5cb0ec83737ae134b821f019,4.5,4,39.282634,-76.570722,Canton,5cb0e7ad737ae134b821eea5,Baltimore,"$488,716",2095714414,MD,3214 Hudson Street Baltimore Md # 21224,21224,5404,"$169,014","-$319,702"
29,5cb0e7c5737ae134b821eeac,"9107 Judicial Center Lane, Spotsylvania, Virginia 22553",3:00 PM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,4/12/9107,32:21.5,$0,"RAS Trustee Services, LLC, 4012 Raintree Road, Suite 100A, Chesapeake, Virginia 23321",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94815/00025779.html,"$333,791",8/12/1996,"sal 6109 patrician ct fredericksburg, va 22407",5cb0ec84737ae134b821f020,2.5,3,38.277584,-77.537514,Fredericksburg,5cb0e7c5737ae134b821eeac,Fredericksburg,"$239,634",64693824,VA,5901 Danielle Dr,22407,8278,"$81,451","-$158,183"
269,5cb0eb09737ae134b821ef9c,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/9.html,5/2/2019,46:17.5,"$33,840","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94666/00025606.html,"$338,400",8/4/2006,"2721 manorhaven court, alexandria, va 22306",5cb0ecc6737ae134b821f110,3.5,4,38.743937,-77.078579,Hybla Valley,5cb0eb09737ae134b821ef9c,Alexandria,"$403,281",51981739,VA,2721 Manorhaven Ct,22306,4634,"$195,190","-$208,091"
130,5cb0e922737ae134b821ef11,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,38:10.2,"$33,500","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93897/00024876.html,"$338,725",9/15/2016,"4606 potomac highlands circle, triangle, virginia 22172",5cb0ec9f737ae134b821f085,4,3,38.55688,-77.339433,Triangle,5cb0e922737ae134b821ef11,Triangle,"$324,439",2085348338,VA,4606 Potomac Highlands Cir,22172,939,"$309,678","-$14,761"
255,5cb0ead8737ae134b821ef8e,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/7.html,5/2/2019,45:28.7,"$34,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94871/00025846.html,"$340,000",6/30/2006,"2208 harvard drive, alexandria, va 22307",5cb0ecc1737ae134b821f102,1,0,38.779035,-77.068843,Belle Haven,5cb0ead8737ae134b821ef8e,Alexandria,"$503,177",51926380,VA,2208 Harvard Dr,22307,4669,"$195,026","-$308,151"
78,5cb0e86e737ae134b821eedd,"9311 Lee Ave, Manassas, VA 20110",1:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty.html,4/12/9311,35:10.5,"$34,010","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94225/00025151.html,"$340,100",2/6/2017,15789,5cb0ec92737ae134b821f051,1,1,40.783,-79.7589,Winfield,5cb0e86e737ae134b821eedd,Paradise,"$286,571",94709932,PA,2600 W Harmon Avenue # # 16023,16023,795,"$315,408","$28,837"
246,5cb0eab8737ae134b821ef85,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,4/22/2019,44:56.3,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95101/00026117.html,"$343,711",4/1/2014,"6471 silver ridge circle, alexandria, va 22315",5cb0ecbf737ae134b821f0f9,3,3,38.761802,-77.16157,Franconia,5cb0eab8737ae134b821ef85,Alexandria,"$398,449",51949756,VA,6471 Silver Ridge Cir,22315,1837,"$286,049","-$112,400"
91,5cb0e89c737ae134b821eeea,"9311 Lee Ave, Manassas, VA 20110",1:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,4/12/9311,35:56.7,"$34,419","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94780/00025742.html,"$344,193",3/22/2016,"8085 gracie dr, manassas, virginia 20112",5cb0ec95737ae134b821f05e,3,4,38.656093,-77.453446,Manassas,5cb0e89c737ae134b821eeea,Manassas,"$350,949",12484254,VA,8085 Gracie Dr,20112,1116,"$309,114","-$41,835"
113,5cb0e8e8737ae134b821ef00,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,4/12/9311,37:12.7,"$34,500","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94075/00024656.html,"$345,000",4/15/1952,"8520 yorkshire lane, manassas, va 20111",5cb0ec9b737ae134b821f074,1,3,38.78932,-77.457825,Yorkshire,5cb0e8e8737ae134b821ef00,Manassas,"$275,292",12451415,VA,8520 Yorkshire Ln,20111,24468,"-$425,910","-$701,202"
144,5cb0e951737ae134b821ef1f,"200 Charles St, La Plata, MD 20646",1:30 PM,http://classified.washingtontimes.com/category/393/Foreclosure-Sales-Charles-Cty.html,4/9/2019,38:57.9,"$34,000","Mid-Atlantic Auctioneers, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/393/Foreclosure-Sales-Charles-Cty/listings/94550/00025156.html,"$346,423",8/19/2015,"improved real property 3505 flagstone street waldorf, md 20601",5cb0eca3737ae134b821f093,3,4,38.700141,-77.403583,Manassas,5cb0e951737ae134b821ef1f,Manassas,"$548,076",52005755,VA,6650 Deep Hollow Ln,20112,1332,"$304,283","-$243,793"
106,5cb0e8d0737ae134b821eef9,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,4/12/9311,36:48.8,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94555/00025551.html,"$346,509",11/17/2009,16484,5cb0ec99737ae134b821f06d,3,4,38.542431,-77.325428,Triangle,5cb0e8d0737ae134b821eef9,Triangle,"$446,602",61213308,VA,3781 Katie Pl,22172,3433,"$237,873","-$208,729"
124,5cb0e90d737ae134b821ef0b,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,4/12/9311,37:49.9,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94121/00024955.html,"$347,588",6/29/2015,14168,5cb0ec9e737ae134b821f07f,0,0,42.5188,-78.9961,Perrysburg,5cb0e90d737ae134b821ef0b,Versailles,0,249905921,NY,14168 14168,14168,1383,"$303,687",0
270,5cb0eb0c737ae134b821ef9d,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/9.html,5/2/2019,46:21.0,"$36,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94668/00025744.html,"$360,000",12/22/2006,"4536 airlie way, annandale, va 22003",5cb0ecc6737ae134b821f111,4,4,38.826828,-77.176008,Annandale,5cb0eb0c737ae134b821ef9d,Annandale,"$463,797",51883358,VA,4536 Airlie Way,22003,4494,"$212,252","-$251,545"
44,5cb0e7f8737ae134b821eebb,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/4.html,5/7/2019,33:12.5,"$36,330","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94860/00025545.html,"$363,298",6/20/2014,"102 almond ct, sterling, va 20164",5cb0ec88737ae134b821f02f,2.5,3,38.988858,-77.406174,Sterling,5cb0e7f8737ae134b821eebb,Sterling,"$448,325",12384335,VA,102 Almond Ct,20164,1757,"$305,004","-$143,321"
48,5cb0e806737ae134b821eebf,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/5.html,4/16/2019,33:26.4,"$36,400","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94362/00025369.html,"$364,000",1/1/1900,"696 mcleary square se, leesburg, va 20175",5cb0ec89737ae134b821f033,3,3,39.08747,-77.544772,Leesburg,5cb0e806737ae134b821eebf,Leesburg,"$434,664",12409815,VA,696 Mcleary Sq SE,20175,54056,"-$1,432,930","-$1,867,594"
243,5cb0eaad737ae134b821ef82,"4100 Chain Bridge Road, Fairfax, MD 20772",12:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/6.html,4/12/7716,44:45.3,"$37,400","Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/95081/00025965.html,"$374,000",5/7/2014,"7716 bristol square ct, springfield, virginia 22153",5cb0ecbe737ae134b821f0f6,3.5,3,38.735576,-77.210216,Springfield,5cb0eaad737ae134b821ef82,Springfield,"$442,609",51970845,VA,7716 Bristol Square Ct,22153,1801,"$312,486","-$130,123"
322,5cb0ebca737ae134b821efd1,"5335 Wisconsin Ave NW #440, Washington, DC 20015",11:00 AM,http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/4.html,4/12/5335,49:30.7,$0,"Tidewater, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/357/Foreclosure-Sales-DC/listings/94095/00024943.html,"$378,000",4/22/2005,"foreclosure   improved real property 11 girard street, ne washington, dc 20002",5cb0ecd4737ae134b821f145,4,5,38.834996,-77.18124,Annandale,5cb0ebca737ae134b821efd1,Annandale,"$762,263",51847860,VA,4110 Cottage Ln,22003,5103,"$201,842","-$560,421"
33,5cb0e7d2737ae134b821eeb0,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/3.html,5/14/2019,32:34.9,"$38,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/95350/00026283.html,"$380,000",12/2/2003,21820,5cb0ec85737ae134b821f024,2,3,39.972322,-82.968503,King-Lincoln-Bronzeville,5cb0e7d2737ae134b821eeb0,Columbus,"$164,768",2099024606,OH,43203 Zip N Monroe Ave,43203,5610,"$185,315","$20,547"
25,5cb0e7b7737ae134b821eea8,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/2.html,4/16/2019,32:07.8,"$38,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94546/00025544.html,"$380,000",10/6/2005,"500 s garfield road, sterling, va 20164",5cb0ec84737ae134b821f01c,3,3,38.994754,-77.398919,Sterling,5cb0e7b7737ae134b821eea8,Sterling,"$428,115",12384828,VA,500 S Garfield Rd,20164,4936,"$208,705","-$219,410"
207,5cb0ea30737ae134b821ef5e,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/2.html,3/25/2019,42:40.7,"$20,000","Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/93975/00024947.html,"$383,900",11/30/2004,"8261 phelps lake court, lorton, va 22079",5cb0ecb5737ae134b821f0d2,0,4,38.710021,-77.229142,Lorton,5cb0ea30737ae134b821ef5e,Lorton,"$478,984",60392793,VA,8261 Phelps Lake Ct,22079,5246,"$199,979","-$279,005"
279,5cb0eb2c737ae134b821efa6,"4100 Chain Bridge Road, Fairfax, MD 20772",9:00 AM,http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/10.html,4/12/3730,46:52.6,"$38,899","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/358/Foreclosure-Sales-FFX-Cty/listings/94941/00025967.html,"$388,986",1/31/2011,"4500 lantern place, alexandria, va 22306",5cb0ecc9737ae134b821f11a,3,4,38.764691,-77.110689,Groveton,5cb0eb2c737ae134b821efa6,Alexandria,"$479,642",51953103,VA,4500 Lantern Pl,22306,2993,"$282,663","-$196,979"
99,5cb0e8b8737ae134b821eef2,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,4/12/9311,36:24.3,"$39,500","Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94795/00025835.html,"$397,664",1/29/2016,"8611 haag street, manassas, virginia 20110",5cb0ec97737ae134b821f066,3,4,38.745722,-77.457722,Manassas,5cb0e8b8737ae134b821eef2,Manassas,"$452,704",192606611,VA,8611 Haag St,20110,1169,"$355,210","-$97,494"
71,5cb0e856737ae134b821eed6,"18 E Market St, Leesburg, VA 20176",9:30 AM,http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/7.html,4/9/2019,34:46.1,"$40,000","BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/405/Forclosure-Sales-VA/listings/94196/00025139.html,"$400,000",10/14/2005,17162,5cb0ec90737ae134b821f04a,3,4,38.237021,-77.466629,Fredericksburg,5cb0e856737ae134b821eed6,Fredericksburg,"$320,139",64498424,VA,3817 Carlyle Ct,22408,4928,"$219,982","-$100,157"
